UQID,Category,DateTimeStamp
699,E,2022-03-11 21:03:34.997492
700,F,2022-03-11 21:03:40.197164
701,C,2022-03-11 21:03:52.204636
702,H,2022-03-11 21:04:03.691648
703,G,2022-03-11 21:04:47.208955
704,E,2022-03-11 21:04:48.620347
705,B,2022-03-11 21:04:49.299057
706,E,2022-03-11 21:05:02.094457
707,G,2022-03-11 21:05:27.462377
708,A,2022-03-11 21:06:16.079901
709,J,2022-03-11 21:06:21.320202
710,E,2022-03-11 21:06:32.543354
711,H,2022-03-11 21:06:35.111790
712,F,2022-03-11 21:06:37.590918
713,H,2022-03-11 21:07:00.291037
714,F,2022-03-11 21:07:46.066313
715,D,2022-03-11 21:08:03.714271
716,I,2022-03-11 21:08:06.635622
717,B,2022-03-11 21:08:17.991135
718,A,2022-03-11 21:08:26.609471
719,G,2022-03-11 21:08:34.247200
720,H,2022-03-11 21:08:44.163994
721,B,2022-03-11 21:08:48.670537
722,D,2022-03-11 21:09:22.304470
723,I,2022-03-11 21:09:30.795321
724,A,2022-03-11 21:10:03.651412
725,G,2022-03-11 21:10:22.532744
726,A,2022-03-11 21:10:38.206666
727,B,2022-03-11 21:10:42.330461
728,J,2022-03-11 21:10:45.180756
729,B,2022-03-11 21:10:55.552701
730,F,2022-03-11 21:11:32.907494
731,A,2022-03-11 21:11:35.429856
732,B,2022-03-11 21:11:52.028669
733,I,2022-03-11 21:11:59.693780
734,G,2022-03-11 21:12:20.200691
735,J,2022-03-11 21:12:39.755574
736,D,2022-03-11 21:13:12.139451
737,J,2022-03-11 21:13:37.617655
738,E,2022-03-11 21:13:40.483295
739,E,2022-03-11 21:13:42.985249
740,C,2022-03-11 21:13:45.520583
741,I,2022-03-11 21:14:04.452469
742,C,2022-03-11 21:14:44.926962
743,E,2022-03-11 21:14:46.696029
744,H,2022-03-11 21:15:24.732910
745,A,2022-03-11 21:15:34.128503
746,F,2022-03-11 21:15:47.299535
747,G,2022-03-11 21:15:52.042366
748,E,2022-03-11 21:16:18.904330
749,J,2022-03-11 21:16:44.878013
750,I,2022-03-11 21:16:53.081724
751,D,2022-03-11 21:17:11.037415
752,E,2022-03-11 21:17:34.732586
753,B,2022-03-11 21:17:47.037182
754,A,2022-03-11 21:17:56.907031
755,I,2022-03-11 21:18:00.750293
756,J,2022-03-11 21:18:01.149687
757,B,2022-03-11 21:18:12.409509
758,B,2022-03-11 21:18:31.584311
759,A,2022-03-11 21:18:42.792776
760,G,2022-03-11 21:19:07.173400
761,J,2022-03-11 21:19:08.237265
762,B,2022-03-11 21:19:08.906360
763,F,2022-03-11 21:19:55.372436
764,I,2022-03-11 21:19:56.996931
765,D,2022-03-11 21:20:29.205323
766,D,2022-03-11 21:20:37.637578
767,A,2022-03-11 21:20:40.234050
768,C,2022-03-11 21:21:00.287665
769,I,2022-03-11 21:21:28.278242
770,J,2022-03-11 21:21:29.358163
771,E,2022-03-11 21:22:01.955883
772,B,2022-03-11 21:23:07.689939
773,C,2022-03-11 21:23:44.696629
774,I,2022-03-11 21:24:23.170346
775,H,2022-03-11 21:25:06.538582
776,D,2022-03-11 21:25:25.444921
777,J,2022-03-11 21:25:39.271156
778,E,2022-03-11 21:25:49.596991
779,B,2022-03-11 21:25:59.326905
780,D,2022-03-11 21:26:03.850881
781,B,2022-03-11 21:26:11.670336
782,C,2022-03-11 21:26:34.133624
783,I,2022-03-11 21:26:34.936740
784,A,2022-03-11 21:26:42.662304
785,I,2022-03-11 21:26:55.515975
786,E,2022-03-11 21:27:34.698104
787,I,2022-03-11 21:27:55.559901
788,E,2022-03-11 21:27:59.928392
789,G,2022-03-11 21:28:07.311741
790,G,2022-03-11 21:28:15.726830
791,H,2022-03-11 21:28:51.695084
792,A,2022-03-11 21:28:52.471698
793,F,2022-03-11 21:29:14.605737
794,G,2022-03-11 21:30:06.344111
795,A,2022-03-11 21:31:21.121009
796,E,2022-03-11 21:31:31.038815
797,H,2022-03-11 21:32:44.763215
798,F,2022-03-11 21:34:09.132591
799,E,2022-03-11 21:34:19.074997
800,G,2022-03-11 21:34:20.095055
801,B,2022-03-11 21:34:47.838616
802,C,2022-03-11 21:34:50.503877
803,F,2022-03-11 21:34:56.025886
804,C,2022-03-11 21:35:22.937898
805,H,2022-03-11 21:35:26.736319
806,G,2022-03-11 21:35:30.855227
807,J,2022-03-11 21:35:42.117381
808,H,2022-03-11 21:35:57.397509
809,I,2022-03-11 21:36:03.264783
810,I,2022-03-11 21:36:11.199523
811,F,2022-03-11 21:36:22.410558
812,I,2022-03-11 21:36:50.060685
813,A,2022-03-11 21:37:11.387892
814,D,2022-03-11 21:38:13.207010
815,J,2022-03-11 21:38:19.668165
816,B,2022-03-11 21:38:29.821747
817,F,2022-03-11 21:38:36.595241
818,B,2022-03-11 21:38:37.819350
819,D,2022-03-11 21:38:41.714010
820,I,2022-03-11 21:38:47.312014
821,B,2022-03-11 21:39:36.384575
822,C,2022-03-11 21:39:40.513904
823,F,2022-03-11 21:39:59.279282
824,G,2022-03-11 21:41:48.091472
825,A,2022-03-11 21:41:48.518256
826,E,2022-03-11 21:42:28.130388
827,C,2022-03-11 21:42:40.500514
828,I,2022-03-11 21:42:54.039320
829,E,2022-03-11 21:42:56.741658
830,I,2022-03-11 21:43:21.495855
831,J,2022-03-11 21:43:43.564055
832,D,2022-03-11 21:43:46.590493
833,F,2022-03-11 21:43:59.500313
834,J,2022-03-11 21:44:53.542230
835,G,2022-03-11 21:45:27.147245
836,J,2022-03-11 21:45:31.814440
837,I,2022-03-11 21:46:55.681895
838,J,2022-03-11 21:47:00.378932
839,E,2022-03-11 21:47:00.628059
840,F,2022-03-11 21:47:06.031123
841,H,2022-03-11 21:47:06.660583
842,B,2022-03-11 21:47:30.773911
843,F,2022-03-11 21:48:10.404749
844,J,2022-03-11 21:48:27.476913
845,A,2022-03-11 21:48:45.729562
846,B,2022-03-11 21:49:06.122227
847,G,2022-03-11 21:49:07.572219
848,I,2022-03-11 21:49:12.388918
849,H,2022-03-11 21:49:20.777015
850,D,2022-03-11 21:49:48.245762
851,C,2022-03-11 21:50:01.545472
852,I,2022-03-11 21:50:04.960223
853,B,2022-03-11 21:50:15.794832
854,A,2022-03-11 21:50:16.127623
855,G,2022-03-11 21:50:27.868294
856,H,2022-03-11 21:50:46.931749
857,H,2022-03-11 21:51:23.203769
858,B,2022-03-11 21:51:34.985522
859,H,2022-03-11 21:51:37.107139
860,E,2022-03-11 21:51:48.092437
861,F,2022-03-11 21:52:12.204725
862,G,2022-03-11 21:53:10.363977
863,H,2022-03-11 21:53:12.022166
864,B,2022-03-11 21:53:13.028301
865,G,2022-03-11 21:53:14.140221
866,C,2022-03-11 21:53:36.581800
867,C,2022-03-11 21:53:38.384047
868,B,2022-03-11 21:53:39.248978
869,F,2022-03-11 21:53:40.715877
870,A,2022-03-11 21:54:35.491328
871,H,2022-03-11 21:54:39.539448
872,D,2022-03-11 21:54:50.175471
873,G,2022-03-11 21:54:54.411679
874,J,2022-03-11 21:56:39.965215
875,J,2022-03-11 21:56:43.081999
876,B,2022-03-11 21:56:45.084082
877,G,2022-03-11 21:56:56.176460
878,A,2022-03-11 21:57:02.894897
879,C,2022-03-11 21:57:12.333119
880,H,2022-03-11 21:57:13.877342
881,E,2022-03-11 21:57:21.167279
882,D,2022-03-11 21:58:08.850126
883,J,2022-03-11 21:58:46.866409
884,I,2022-03-11 21:59:15.446276
885,H,2022-03-11 21:59:37.377321
886,F,2022-03-11 22:00:06.074842
887,D,2022-03-11 22:00:14.071534
888,J,2022-03-11 22:00:39.867495
889,I,2022-03-11 22:00:52.550379
890,G,2022-03-11 22:00:56.599341
891,E,2022-03-11 22:01:41.125916
892,G,2022-03-11 22:02:16.655309
893,D,2022-03-11 22:02:25.700773
894,C,2022-03-11 22:02:36.611548
895,J,2022-03-11 22:02:53.962100
896,J,2022-03-11 22:02:59.294472
897,D,2022-03-11 22:03:24.448465
898,E,2022-03-11 22:03:35.619306
899,H,2022-03-11 22:03:57.438232
900,H,2022-03-11 22:04:06.517808
901,F,2022-03-11 22:04:12.763273
902,I,2022-03-11 22:04:14.318547
903,C,2022-03-11 22:04:24.152685
904,F,2022-03-11 22:04:33.329345
905,D,2022-03-11 22:04:43.672892
906,J,2022-03-11 22:04:56.643709
907,A,2022-03-11 22:05:12.431518
908,J,2022-03-11 22:05:31.303196
909,E,2022-03-11 22:05:43.742120
910,F,2022-03-11 22:05:49.122982
911,E,2022-03-11 22:05:54.563887
912,J,2022-03-11 22:06:23.052570
913,C,2022-03-11 22:06:26.846262
914,B,2022-03-11 22:06:26.872042
915,A,2022-03-11 22:06:53.872793
916,A,2022-03-11 22:07:04.917832
917,E,2022-03-11 22:07:09.355397
918,G,2022-03-11 22:07:11.579167
919,D,2022-03-11 22:07:17.670147
920,J,2022-03-11 22:07:20.904225
921,F,2022-03-11 22:07:47.437700
922,B,2022-03-11 22:08:04.407275
923,B,2022-03-11 22:08:16.191523
924,F,2022-03-11 22:08:20.890348
925,J,2022-03-11 22:08:25.013071
926,A,2022-03-11 22:08:28.926454
927,C,2022-03-11 22:08:38.835245
928,G,2022-03-11 22:09:21.965231
929,J,2022-03-11 22:09:33.235286
930,G,2022-03-11 22:09:59.616527
931,H,2022-03-11 22:10:21.545933
932,J,2022-03-11 22:10:37.616022
933,J,2022-03-11 22:11:25.552491
934,A,2022-03-11 22:11:40.696446
935,C,2022-03-11 22:12:03.254535
936,B,2022-03-11 22:12:16.496694
937,B,2022-03-11 22:12:40.764944
938,H,2022-03-11 22:13:13.396923
939,D,2022-03-11 22:13:22.886381
940,J,2022-03-11 22:13:23.367785
941,C,2022-03-11 22:14:30.162985
942,B,2022-03-11 22:14:34.307363
943,J,2022-03-11 22:14:45.168496
944,B,2022-03-11 22:15:29.135454
945,E,2022-03-11 22:15:35.387323
946,I,2022-03-11 22:15:37.351769
947,B,2022-03-11 22:15:41.656066
948,H,2022-03-11 22:15:56.306677
949,J,2022-03-11 22:15:59.589469
950,H,2022-03-11 22:16:23.796928
951,H,2022-03-11 22:16:24.109499
952,D,2022-03-11 22:16:32.455935
953,F,2022-03-11 22:16:38.311560
954,I,2022-03-11 22:16:39.266971
955,H,2022-03-11 22:16:43.316939
956,F,2022-03-11 22:16:48.477613
957,B,2022-03-11 22:16:55.144390
958,H,2022-03-11 22:17:06.146038
959,C,2022-03-11 22:17:28.397902
960,A,2022-03-11 22:17:36.523291
961,D,2022-03-11 22:17:46.569723
962,I,2022-03-11 22:17:56.273571
963,F,2022-03-11 22:17:59.040492
964,J,2022-03-11 22:18:07.487687
965,H,2022-03-11 22:18:18.600809
966,D,2022-03-11 22:18:29.914056
967,E,2022-03-11 22:18:31.379024
968,F,2022-03-11 22:18:36.331329
969,G,2022-03-11 22:18:59.804409
970,A,2022-03-11 22:20:17.910182
971,E,2022-03-11 22:20:44.777637
972,G,2022-03-11 22:20:58.145211
973,A,2022-03-11 22:21:17.716402
974,J,2022-03-11 22:21:24.813474
975,H,2022-03-11 22:21:39.452585
976,E,2022-03-11 22:22:01.429887
977,A,2022-03-11 22:22:44.582620
978,A,2022-03-11 22:23:53.600352
979,B,2022-03-11 22:24:01.034136
980,B,2022-03-11 22:24:18.339811
981,E,2022-03-11 22:24:38.596091
982,H,2022-03-11 22:24:40.672946
983,A,2022-03-11 22:24:52.212256
984,E,2022-03-11 22:24:52.266037
985,C,2022-03-11 22:25:26.803111
986,E,2022-03-11 22:25:41.040428
987,A,2022-03-11 22:26:19.159768
988,H,2022-03-11 22:26:35.701845
989,B,2022-03-11 22:27:05.726924
990,C,2022-03-11 22:27:26.754462
991,F,2022-03-11 22:28:00.622245
992,G,2022-03-11 22:28:14.138613
993,I,2022-03-11 22:28:22.882632
994,I,2022-03-11 22:28:30.937949
995,B,2022-03-11 22:29:19.466495
996,I,2022-03-11 22:30:22.484145
997,D,2022-03-11 22:30:54.934295
998,H,2022-03-11 22:31:00.316634
999,A,2022-03-11 22:31:22.967415
1000,G,2022-03-11 22:31:23.635623
1001,B,2022-03-11 22:32:13.802185
1002,I,2022-03-11 22:32:24.033576
1003,G,2022-03-11 22:32:28.956523
1004,G,2022-03-11 22:32:29.854777
1005,I,2022-03-11 22:32:34.801766
1006,C,2022-03-11 22:32:46.741775
1007,E,2022-03-11 22:32:49.786031
1008,A,2022-03-11 22:32:53.706235
1009,G,2022-03-11 22:33:19.787425
1010,E,2022-03-11 22:33:22.877375
1011,C,2022-03-11 22:33:25.833204
1012,A,2022-03-11 22:33:32.684106
1013,F,2022-03-11 22:33:40.051171
1014,C,2022-03-11 22:34:03.306337
1015,B,2022-03-11 22:34:41.215094
1016,G,2022-03-11 22:35:21.662326
1017,E,2022-03-11 22:35:37.848018
1018,B,2022-03-11 22:35:45.312583
1019,J,2022-03-11 22:36:06.302701
1020,C,2022-03-11 22:37:00.581007
1021,J,2022-03-11 22:37:26.755109
1022,E,2022-03-11 22:37:30.397487
1023,A,2022-03-11 22:37:31.686157
1024,D,2022-03-11 22:37:32.935090
1025,B,2022-03-11 22:37:58.654290
1026,F,2022-03-11 22:38:08.198496
1027,B,2022-03-11 22:38:15.022055
1028,D,2022-03-11 22:38:18.421640
1029,G,2022-03-11 22:39:00.500634
1030,B,2022-03-11 22:39:13.592298
1031,H,2022-03-11 22:39:29.892652
1032,D,2022-03-11 22:39:32.135494
1033,C,2022-03-11 22:39:51.509884
1034,G,2022-03-11 22:40:01.289947
1035,G,2022-03-11 22:40:13.470046
1036,F,2022-03-11 22:40:42.950385
1037,B,2022-03-11 22:40:43.613595
1038,F,2022-03-11 22:41:14.690333
1039,B,2022-03-11 22:41:33.095009
1040,F,2022-03-11 22:41:52.222044
1041,B,2022-03-11 22:41:58.249808
1042,B,2022-03-11 22:42:10.863904
1043,A,2022-03-11 22:42:14.791190
1044,G,2022-03-11 22:42:22.568037
1045,F,2022-03-11 22:42:23.184364
1046,F,2022-03-11 22:42:39.862546
1047,D,2022-03-11 22:42:43.410486
1048,G,2022-03-11 22:43:02.230506
1049,A,2022-03-11 22:43:43.175760
1050,A,2022-03-11 22:44:00.485718
1051,J,2022-03-11 22:44:15.235329
1052,C,2022-03-11 22:44:21.339223
1053,C,2022-03-11 22:44:34.247214
1054,D,2022-03-11 22:44:37.364737
1055,J,2022-03-11 22:44:43.873345
1056,I,2022-03-11 22:44:48.559012
1057,E,2022-03-11 22:45:10.524728
1058,E,2022-03-11 22:45:23.219782
1059,I,2022-03-11 22:46:05.783096
1060,J,2022-03-11 22:46:09.871423
1061,F,2022-03-11 22:46:44.937194
1062,C,2022-03-11 22:46:49.448722
1063,E,2022-03-11 22:47:00.362493
1064,A,2022-03-11 22:47:29.374013
1065,A,2022-03-11 22:47:33.153718
1066,I,2022-03-11 22:47:44.469695
1067,I,2022-03-11 22:47:53.056876
1068,A,2022-03-11 22:48:00.788616
1069,D,2022-03-11 22:48:13.312782
1070,B,2022-03-11 22:48:15.991156
1071,C,2022-03-11 22:48:50.622941
1072,D,2022-03-11 22:49:25.619887
1073,F,2022-03-11 22:49:42.247896
1074,E,2022-03-11 22:50:04.090840
1075,A,2022-03-11 22:50:11.523197
1076,D,2022-03-11 22:50:20.164106
1077,E,2022-03-11 22:50:28.305420
1078,G,2022-03-11 22:50:38.445188
1079,C,2022-03-11 22:51:04.854563
1080,B,2022-03-11 22:51:11.893842
1081,I,2022-03-11 22:51:29.587530
1082,C,2022-03-11 22:51:30.569045
1083,G,2022-03-11 22:51:53.659821
1084,J,2022-03-11 22:52:10.744533
1085,G,2022-03-11 22:52:22.456353
1086,E,2022-03-11 22:52:25.028242
1087,H,2022-03-11 22:52:30.725981
1088,C,2022-03-11 22:52:44.716102
1089,I,2022-03-11 22:52:46.778717
1090,B,2022-03-11 22:52:47.319494
1091,B,2022-03-11 22:52:55.337868
1092,E,2022-03-11 22:53:02.583141
1093,F,2022-03-11 22:53:09.051498
1094,D,2022-03-11 22:53:09.953493
1095,F,2022-03-11 22:53:12.745828
1096,I,2022-03-11 22:53:27.277784
1097,H,2022-03-11 22:53:51.779006
1098,D,2022-03-11 22:53:54.965637
1099,E,2022-03-11 22:54:01.754204
1100,J,2022-03-11 22:54:08.852734
1101,D,2022-03-11 22:54:21.887735
1102,A,2022-03-11 22:54:30.788982
1103,E,2022-03-11 22:54:50.724398
1104,F,2022-03-11 22:54:53.657984
1105,E,2022-03-11 22:54:54.896230
1106,D,2022-03-11 22:55:32.772978
1107,F,2022-03-11 22:55:47.546275
1108,D,2022-03-11 22:56:23.823640
1109,A,2022-03-11 22:56:25.230541
1110,I,2022-03-11 22:56:30.526662
1111,J,2022-03-11 22:56:47.934252
1112,A,2022-03-11 22:57:39.945853
1113,F,2022-03-11 22:57:56.855361
1114,E,2022-03-11 22:58:30.525082
1115,H,2022-03-11 22:58:52.980843
1116,E,2022-03-11 22:59:04.470297
1117,A,2022-03-11 22:59:21.329401
1118,I,2022-03-11 22:59:55.732749
1119,A,2022-03-11 23:00:16.196161
1120,A,2022-03-11 23:00:21.258956
1121,B,2022-03-11 23:00:32.905995
1122,F,2022-03-11 23:00:42.251148
1123,D,2022-03-11 23:01:38.927217
1124,B,2022-03-11 23:01:54.069400
1125,J,2022-03-11 23:02:31.624193
1126,G,2022-03-11 23:03:29.717823
1127,C,2022-03-11 23:03:56.916082
1128,E,2022-03-11 23:04:12.401838
1129,F,2022-03-11 23:04:16.301055
1130,J,2022-03-11 23:04:22.023831
1131,H,2022-03-11 23:04:33.544006
1132,E,2022-03-11 23:05:09.382907
1133,F,2022-03-11 23:05:22.443817
1134,J,2022-03-11 23:05:45.399422
1135,D,2022-03-11 23:06:30.174455
1136,F,2022-03-11 23:06:49.103841
1137,C,2022-03-11 23:07:20.129189
1138,B,2022-03-11 23:07:30.386721
1139,I,2022-03-11 23:07:42.401719
1140,C,2022-03-11 23:07:47.459508
1141,F,2022-03-11 23:07:52.531645
1142,A,2022-03-11 23:08:04.912137
1143,J,2022-03-11 23:08:10.154845
1144,I,2022-03-11 23:08:10.327527
1145,J,2022-03-11 23:09:19.139983
1146,D,2022-03-11 23:10:08.053846
1147,C,2022-03-11 23:10:17.459792
1148,J,2022-03-11 23:11:53.662104
1149,D,2022-03-11 23:12:03.064834
1150,F,2022-03-11 23:12:03.993946
1151,G,2022-03-11 23:12:04.316840
1152,G,2022-03-11 23:12:17.454520
1153,B,2022-03-11 23:13:15.214680
1154,J,2022-03-11 23:13:24.192235
1155,G,2022-03-11 23:13:43.144328
1156,C,2022-03-11 23:13:45.096142
1157,A,2022-03-11 23:13:47.957804
1158,F,2022-03-11 23:13:52.297058
1159,I,2022-03-11 23:14:13.570476
1160,A,2022-03-11 23:14:14.318537
1161,F,2022-03-11 23:14:28.560113
1162,I,2022-03-11 23:15:00.616648
1163,F,2022-03-11 23:15:15.683018
1164,C,2022-03-11 23:15:16.846870
1165,I,2022-03-11 23:15:48.221551
1166,G,2022-03-11 23:16:23.955904
1167,I,2022-03-11 23:16:35.987441
1168,A,2022-03-11 23:17:41.680936
1169,A,2022-03-11 23:17:51.928940
1170,B,2022-03-11 23:17:58.495844
1171,G,2022-03-11 23:18:12.638150
1172,B,2022-03-11 23:18:30.404406
1173,B,2022-03-11 23:18:35.441470
1174,A,2022-03-11 23:18:55.010700
1175,C,2022-03-11 23:19:00.274756
1176,A,2022-03-11 23:19:09.163216
1177,B,2022-03-11 23:19:15.678686
1178,H,2022-03-11 23:19:48.458466
1179,C,2022-03-11 23:20:16.992784
1180,E,2022-03-11 23:20:18.695195
1181,A,2022-03-11 23:21:18.337063
1182,D,2022-03-11 23:21:37.764661
1183,E,2022-03-11 23:21:41.076609
1184,D,2022-03-11 23:22:02.058843
1185,I,2022-03-11 23:22:33.706878
1186,G,2022-03-11 23:22:46.857427
1187,H,2022-03-11 23:22:55.162369
1188,C,2022-03-11 23:22:56.306993
1189,E,2022-03-11 23:23:51.346607
1190,I,2022-03-11 23:24:01.525280
1191,G,2022-03-11 23:24:03.208316
1192,D,2022-03-11 23:24:07.490300
1193,H,2022-03-11 23:24:23.552899
1194,F,2022-03-11 23:24:38.798416
1195,B,2022-03-11 23:25:48.892217
1196,H,2022-03-11 23:26:46.557233
1197,H,2022-03-11 23:26:48.278858
1198,E,2022-03-11 23:26:49.603101
1199,B,2022-03-11 23:27:04.227034
1200,F,2022-03-11 23:27:14.096654
1201,E,2022-03-11 23:27:16.883468
1202,G,2022-03-11 23:27:34.418206
1203,I,2022-03-11 23:27:37.680623
1204,E,2022-03-11 23:27:48.129859
1205,I,2022-03-11 23:29:41.428682
1206,A,2022-03-11 23:29:45.406401
1207,F,2022-03-11 23:29:55.971283
1208,E,2022-03-11 23:30:27.199705
1209,C,2022-03-11 23:31:26.525401
1210,A,2022-03-11 23:31:30.684214
1211,I,2022-03-11 23:31:31.001780
1212,E,2022-03-11 23:31:38.629936
1213,B,2022-03-11 23:31:51.878431
1214,A,2022-03-11 23:32:01.795849
1215,E,2022-03-11 23:32:19.098754
1216,J,2022-03-11 23:32:26.617483
1217,A,2022-03-11 23:33:29.961083
1218,A,2022-03-11 23:33:43.794966
1219,D,2022-03-11 23:33:50.562497
1220,C,2022-03-11 23:34:05.788970
1221,B,2022-03-11 23:34:37.786729
1222,C,2022-03-11 23:35:04.097160
1223,D,2022-03-11 23:35:27.406999
1224,A,2022-03-11 23:35:44.314316
1225,I,2022-03-11 23:35:46.841346
1226,A,2022-03-11 23:35:57.354667
1227,E,2022-03-11 23:36:17.814054
1228,E,2022-03-11 23:36:25.843357
1229,A,2022-03-11 23:36:27.887195
1230,C,2022-03-11 23:36:34.248331
1231,B,2022-03-11 23:37:35.831452
1232,E,2022-03-11 23:37:59.739434
1233,F,2022-03-11 23:38:12.311794
1234,E,2022-03-11 23:38:28.303682
1235,C,2022-03-11 23:38:32.392394
1236,B,2022-03-11 23:38:32.738702
1237,D,2022-03-11 23:38:57.116221
1238,J,2022-03-11 23:39:34.888763
1239,A,2022-03-11 23:40:16.904476
1240,B,2022-03-11 23:40:17.955165
1241,J,2022-03-11 23:40:34.432351
1242,B,2022-03-11 23:40:39.313790
1243,E,2022-03-11 23:40:50.712057
1244,J,2022-03-11 23:40:53.259095
1245,E,2022-03-11 23:41:22.384406
1246,J,2022-03-11 23:41:27.900262
1247,G,2022-03-11 23:42:01.982797
1248,G,2022-03-11 23:42:04.195455
1249,D,2022-03-11 23:42:31.786723
1250,G,2022-03-11 23:42:42.006412
1251,E,2022-03-11 23:42:48.474182
1252,G,2022-03-11 23:43:16.868038
1253,A,2022-03-11 23:43:56.328949
1254,F,2022-03-11 23:44:01.890179
1255,H,2022-03-11 23:44:39.551196
1256,F,2022-03-11 23:45:02.054116
1257,J,2022-03-11 23:45:27.657862
1258,G,2022-03-11 23:45:31.514055
1259,A,2022-03-11 23:45:50.252621
1260,G,2022-03-11 23:46:31.833100
1261,H,2022-03-11 23:46:40.247966
1262,H,2022-03-11 23:46:49.732734
1263,B,2022-03-11 23:47:05.962817
1264,B,2022-03-11 23:47:08.077332
1265,I,2022-03-11 23:47:19.975193
1266,B,2022-03-11 23:47:45.081464
1267,C,2022-03-11 23:48:06.594946
1268,B,2022-03-11 23:48:21.195930
1269,B,2022-03-11 23:48:24.304605
1270,H,2022-03-11 23:49:23.092170
1271,C,2022-03-11 23:49:40.738615
1272,C,2022-03-11 23:50:05.967107
1273,E,2022-03-11 23:50:26.019982
1274,E,2022-03-11 23:51:04.887240
1275,E,2022-03-11 23:51:23.939590
1276,F,2022-03-11 23:51:44.006158
1277,I,2022-03-11 23:52:18.518064
1278,C,2022-03-11 23:52:20.903361
1279,D,2022-03-11 23:52:42.727615
1280,G,2022-03-11 23:52:44.634318
1281,G,2022-03-11 23:53:06.445945
1282,I,2022-03-11 23:54:05.084249
1283,F,2022-03-11 23:54:28.095562
1284,F,2022-03-11 23:54:34.411791
1285,E,2022-03-11 23:54:40.326907
1286,B,2022-03-11 23:54:53.149343
1287,E,2022-03-11 23:55:00.946626
1288,D,2022-03-11 23:55:07.046894
1289,A,2022-03-11 23:55:20.277930
1290,C,2022-03-11 23:56:28.580775
1291,F,2022-03-11 23:56:41.565418
1292,F,2022-03-11 23:56:45.839689
1293,B,2022-03-11 23:57:12.213006
1294,I,2022-03-11 23:57:33.165471
1295,D,2022-03-11 23:57:36.372411
1296,D,2022-03-11 23:57:54.464378
1297,I,2022-03-11 23:57:56.242744
1298,H,2022-03-11 23:58:30.098943
1299,H,2022-03-11 23:58:52.391050
1300,H,2022-03-11 23:59:11.222988
1301,J,2022-03-11 23:59:13.099843
1302,J,2022-03-12 00:00:39.994965
1303,H,2022-03-12 00:00:43.608525
1304,D,2022-03-12 00:01:15.460148
1305,E,2022-03-12 00:01:21.520196
1306,C,2022-03-12 00:01:25.916844
1307,D,2022-03-12 00:01:48.769277
1308,C,2022-03-12 00:01:55.791340
1309,A,2022-03-12 00:01:56.584808
1310,C,2022-03-12 00:02:35.083053
1311,G,2022-03-12 00:02:48.480264
1312,C,2022-03-12 00:02:58.799348
1313,C,2022-03-12 00:03:14.209543
1314,B,2022-03-12 00:03:28.754106
1315,B,2022-03-12 00:03:36.748713
1316,E,2022-03-12 00:03:38.644802
1317,A,2022-03-12 00:03:39.671276
1318,C,2022-03-12 00:04:22.870197
1319,C,2022-03-12 00:04:27.672209
1320,H,2022-03-12 00:04:50.666040
1321,H,2022-03-12 00:05:00.368225
1322,H,2022-03-12 00:05:10.281354
1323,C,2022-03-12 00:05:14.795342
1324,E,2022-03-12 00:05:45.290921
1325,H,2022-03-12 00:05:46.296711
1326,F,2022-03-12 00:05:49.431191
1327,B,2022-03-12 00:05:51.616975
1328,F,2022-03-12 00:05:59.497248
1329,B,2022-03-12 00:06:11.282770
1330,G,2022-03-12 00:06:20.630616
1331,D,2022-03-12 00:06:24.738291
1332,E,2022-03-12 00:06:28.028603
1333,I,2022-03-12 00:06:53.083415
1334,H,2022-03-12 00:07:05.336473
1335,E,2022-03-12 00:07:32.421401
1336,I,2022-03-12 00:07:37.249504
1337,C,2022-03-12 00:07:56.378063
1338,F,2022-03-12 00:08:22.947284
1339,F,2022-03-12 00:08:51.345907
1340,D,2022-03-12 00:08:56.589608
1341,F,2022-03-12 00:09:07.906840
1342,F,2022-03-12 00:09:34.681934
1343,E,2022-03-12 00:10:29.153419
1344,E,2022-03-12 00:10:59.288201
1345,A,2022-03-12 00:11:06.052762
1346,A,2022-03-12 00:11:23.016209
1347,F,2022-03-12 00:11:25.011659
1348,D,2022-03-12 00:11:27.902674
1349,I,2022-03-12 00:11:38.751161
1350,F,2022-03-12 00:11:41.082519
1351,G,2022-03-12 00:13:03.097758
1352,C,2022-03-12 00:13:05.767653
1353,J,2022-03-12 00:13:07.201323
1354,B,2022-03-12 00:13:18.041615
1355,A,2022-03-12 00:13:29.207010
1356,F,2022-03-12 00:13:36.580080
