UQID,Category,DateTimeIncrement
12553,A,46991.699
12561,A,118469.556
12574,A,175697.045
12575,A,11033.596
12616,A,551342.284
12621,A,86791.275
12625,A,22743.887000000002
12632,A,162952.53
12636,A,84587.77
12647,A,131467.801
12651,A,53136.713
12656,A,69547.134
12667,A,176371.97699999998
12706,A,707027.6290000001
12715,A,146669.595
12723,A,98724.049
12735,A,161301.505
12738,A,20800.118000000002
12753,A,258980.503
12754,A,1355.4219999999998
12756,A,48041.4
12763,A,170194.94900000002
12766,A,1863.225
12780,A,251905.68300000002
12786,A,153993.79200000002
12791,A,69558.884
12806,A,224249.338
12810,A,118734.076
12812,A,57530.704
12819,A,48122.653
12838,A,299998.62799999997
12840,A,33738.414
12857,A,220118.355
12883,A,448712.85699999996
12900,A,230704.87900000002
12904,A,132646.145
12926,A,335576.261
12946,A,337663.205
12957,A,167160.402
12998,A,681559.407
13008,A,282715.886
13015,A,156239.932
13053,A,568770.223
13058,A,66336.451
13062,A,37946.801999999996
13063,A,7490.334
13069,A,106872.95899999999
13086,A,277845.912
13093,A,103572.662
13103,A,121992.959
13104,A,15520.003
13105,A,6216.376
13145,A,818299.182
13162,A,324943.18299999996
13176,A,289399.717
13196,A,489111.762
13211,A,258725.999
13219,A,172310.191
13229,A,186526.24
13244,A,265624.186
13253,A,201598.896
13263,A,163483.33500000002
13266,A,55228.216
13269,A,47404.678
13272,A,26515.097
13278,A,165805.683
13288,A,208962.74099999998
13289,A,24564.856
13306,A,266859.892
13318,A,220684.936
13325,A,111320.997
13353,A,509454.996
13395,A,766591.533
13411,A,391983.59900000005
13425,A,208800.95
13427,A,34732.365
13464,A,479767.292
13469,A,95376.418
13489,A,417992.507
13508,A,222404.16400000002
13509,A,8760.726
13517,A,121369.343
13530,A,286776.918
13536,A,53879.167
13548,A,78542.075
13551,A,43696.073
13553,A,12296.614
13582,A,599587.981
13597,A,352062.91
13627,A,1074692.056
13641,A,294069.896
13650,A,149878.499
13676,A,712022.907
13688,A,200599.32499999998
13689,A,5853.627
13692,A,25195.132999999998
13693,A,20777.132
13706,A,187724.188
13713,A,117398.462
13730,A,213685.81900000002
13742,A,157657.052
13743,A,31450.824
13764,A,330173.97599999997
13778,A,209819.107
13783,A,221463.28600000002
13784,A,13859.622
13785,A,5245.108
13794,A,151695.839
13799,A,58456.843
13813,A,198312.163
13819,A,127351.303
13841,A,483088.314
13846,A,117293.874
13852,A,67582.40000000001
13853,A,34912.809
13859,A,145531.311
13863,A,52484.984
13883,A,369299.735
13897,A,322845.481
13911,A,277584.314
13912,A,25958.832000000002
13913,A,5039.012
13931,A,192720.881
13935,A,40700.499
13941,A,92888.136
13943,A,68544.276
13954,A,233050.008
13969,A,391572.209
13977,A,184163.86299999998
13978,A,26073.543
13985,A,81323.159
13986,A,13280.996
13987,A,30911.179
13995,A,119709.165
14005,A,130843.851
14006,A,31054.271
14019,A,321498.12700000004
14035,A,201123.24899999998
14052,A,296039.66000000003
14061,A,235341.321
14080,A,372612.16000000003
14089,A,186531.087
14102,A,296582.689
14110,A,109743.836
14114,A,111585.92
14130,A,261091.08800000002
14137,A,91500.889
14138,A,6383.317
14161,A,350659.48600000003
14182,A,304683.23500000004
14186,A,40901.593
14198,A,150749.932
14226,A,471732.627
14227,A,1813.969
14235,A,145112.058
14258,A,404218.744
14269,A,164498.15000000002
14272,A,62340.378000000004
14277,A,89592.805
14286,A,98750.025
14296,A,204721.793
14309,A,168638.465
14310,A,21895.140000000003
14312,A,3797.6
14328,A,340164.07800000004
14337,A,173820.026
14345,A,236732.22999999998
14346,A,9845.716
14349,A,32069.600000000002
14355,A,77247.10500000001
14381,A,391522.973
14401,A,324745.153
14405,A,91309.171
14424,A,371629.813
14441,A,259589.429
14446,A,54511.961
14447,A,44561.967000000004
14462,A,248112.546
14466,A,35660.9
14468,A,37341.455
14482,A,223571.707
14484,A,48345.626000000004
14491,A,79472.27100000001
14548,A,1011197.727
14557,A,144858.974
14558,A,2882.72
14564,A,59167.892
14570,A,90775.697
14575,A,115292.117
14578,A,30216.231
14581,A,29374.476000000002
14591,A,122197.944
14599,A,112751.594
14604,A,139435.558
14606,A,31668.246
14610,A,8239.751999999999
14612,A,10543.512
14622,A,150444.33000000002
14633,A,197953.354
14638,A,70121.217
14639,A,13265.834
14649,A,173949.764
14674,A,462597.72099999996
14699,A,460720.63200000004
14716,A,297237.26900000003
14734,A,325610.809
14744,A,185557.902
14755,A,152931.14800000002
14790,A,811749.96
14793,A,60568.28
14804,A,286603.09
14818,A,155298.353
14822,A,36463.413
14828,A,67515.79
14839,A,127989.542
14844,A,103570.119
14845,A,5140.695
14850,A,60294.767
14851,A,11484.571
14856,A,52286.527
14858,A,44804.786
14860,A,12453.165
14867,A,170201.753
14876,A,175843.133
14899,A,379029.672
14909,A,217340.781
14921,A,269290.508
14923,A,23056.731
14924,A,2133.918
14931,A,170438.397
14944,A,247076.283
14947,A,60375.152
14953,A,43266.47
14958,A,82943.509
14976,A,387356.32800000004
14984,A,92410.38399999999
15021,A,858185.619
15032,A,165898.341
15049,A,243207.508
15067,A,275272.252
15112,A,701934.628
15119,A,148513.89800000002
15124,A,93286.10399999999
15146,A,513978.905
15147,A,21613.143999999997
15148,A,1717.117
15149,A,60930.872
15165,A,390223.434
15169,A,67800.196
15174,A,110356.66100000001
15185,A,99622.107
15200,A,181587.028
15209,A,186626.52800000002
15212,A,95691.75300000001
15219,A,137063.524
15234,A,151060.343
15239,A,160860.073
15250,A,191182.277
15254,A,29231.822
15272,A,284999.477
15281,A,167253.88799999998
15304,A,545482.1560000001
15306,A,67921.255
15309,A,46340.218
15334,A,472609.065
15365,A,469618.542
15374,A,116303.753
15397,A,438696.27
15406,A,103818.912
15420,A,181496.149
15440,A,357346.58999999997
15442,A,94211.501
15451,A,107787.961
15462,A,201414.53699999998
15468,A,108444.13299999999
15473,A,62356.5
15531,A,922614.046
15532,A,2956.764
15549,A,210826.391
15557,A,132976.94999999998
15561,A,62219.269
15569,A,124176.422
15572,A,76701.143
15587,A,246249.96
15590,A,45057.219000000005
15601,A,117923.60399999999
15610,A,228238.337
15612,A,46780.657
15613,A,24788.818
15626,A,279409.49
15627,A,10298.716
15631,A,86029.319
15642,A,112291.141
15646,A,29913.106
15659,A,259034.02699999997
15661,A,37161.772999999994
15667,A,255284.837
15676,A,122948.81999999999
15682,A,74865.098
15694,A,193238.17299999998
15713,A,357769.338
15716,A,27212.032
15718,A,5926.749
15720,A,28015.303
15729,A,160865.317
15765,A,539257.903
15778,A,270791.97099999996
15786,A,192831.76700000002
15796,A,212115.42
15798,A,82717.557
15815,A,349973.573
15819,A,34369.219000000005
15821,A,126818.80900000001
15832,A,210665.59100000001
15839,A,181877.264
15851,A,334166.422
15853,A,12181.146
15854,A,75696.437
15857,A,53021.442
15859,A,32244.380999999998
15866,A,61302.759
15867,A,20046.527000000002
15873,A,133796.09300000002
15875,A,17368.896
15886,A,134127.52000000002
15898,A,160430.891
15907,A,87888.943
15917,A,173499.161
15921,A,73846.079
15927,A,70194.282
15934,A,54708.128000000004
15939,A,77882.53
15940,A,49778.432
15979,A,665837.049
15987,A,207160.412
15993,A,191688.22
16029,A,512587.46599999996
16035,A,93717.67199999999
16048,A,182231.52200000003
16049,A,7723.331
16087,A,624311.666
16107,A,348595.713
16118,A,180108.809
16119,A,12910.213
16125,A,132440.852
16130,A,141842.031
16142,A,138494.792
16143,A,36659.949
16147,A,61810.736
16148,A,4508.544
16149,A,39770.792
16172,A,384673.86199999996
16181,A,155922.557
16184,A,63228.646
16204,A,474545.324
16223,A,401385.266
16232,A,164194.354
16236,A,44722.262
16248,A,289605.342
16273,A,432502.348
16276,A,52965.021
16277,A,17982.402000000002
16288,A,169479.728
16295,A,71145.818
16306,A,221177.905
16310,A,70593.182
16329,A,425621.842
16340,A,232097.305
16356,A,261145.50600000002
16359,A,7338.866999999999
16360,A,11668.862000000001
16378,A,284235.4
16381,A,22696.235999999997
16383,A,61475.718
16387,A,40733.937
16401,A,284567.74100000004
16405,A,81006.333
16407,A,14010.261
16427,A,547786.617
16480,A,797916.785
16511,A,535704.0839999999
16528,A,250024.973
16535,A,152832.42
16540,A,106052.22899999999
16580,A,669070.6390000001
16584,A,34660.733
16595,A,203144.614
16599,A,163897.34100000001
16607,A,61375.547
16609,A,39820.886
16612,A,66187.774
16623,A,248641.17799999999
16629,A,115607.001
16666,A,440996.728
16674,A,96009.92
16677,A,87482.624
16686,A,254154.922
16713,A,436736
16720,A,197151.482
16723,A,70147.696
16733,A,284910.705
16735,A,82580.61499999999
16736,A,31337.556
16744,A,138524.299
16746,A,35691.868
16753,A,136072.15
16789,A,507707.69899999996
16796,A,110088.644
16841,A,1001745.6799999999
16850,A,266857.83099999995
16878,A,451944.94
16882,A,74540.007
16889,A,171728.12300000002
16892,A,112947.131
16905,A,237426.213
16913,A,165823.40899999999
16926,A,149233.258
16934,A,245638.42500000002
16940,A,69315.323
16942,A,9527.505
16952,A,171671.01299999998
16957,A,172672.10199999998
16963,A,125073.923
16964,A,50475.64
16986,A,266503.45399999997
16991,A,49310.875
16998,A,119558.879
17054,A,1021937.595
17059,A,94941.845
17060,A,435.152
17062,A,29777.638
17084,A,386418.679
17090,A,157955.775
17102,A,148403.966
17113,A,125118.978
17119,A,140147.972
17121,A,95785.94099999999
17151,A,696073.896
17160,A,129918.511
17173,A,162688.503
17181,A,112406.497
17192,A,255780.27800000002
17201,A,174419.53100000002
17206,A,74340.292
17226,A,303968.091
17232,A,104440.54199999999
17241,A,139800.691
17254,A,249387.44
17261,A,176873.55099999998
17264,A,11600.929
17282,A,281409.197
17311,A,567920.6359999999
17312,A,2443.8450000000003
17313,A,6106.491
17370,A,1070052.584
17385,A,193134.674
17387,A,54031.435000000005
17406,A,279774.69
17419,A,320035.869
17441,A,286215.172
17447,A,130990.091
17449,A,26578.424
17459,A,183189.88100000002
17464,A,112243.57500000001
17478,A,202651.325
17489,A,150384.011
17491,A,36911.305
17492,A,11977.756
17496,A,27851.658
17498,A,20786.093999999997
17508,A,152969.43
17513,A,50896.812
17531,A,276721.038
17537,A,97468.654
17545,A,218501.125
17585,A,815535.318
17597,A,180148.335
17603,A,87128.58099999999
17604,A,35998.116
17613,A,136302.11299999998
17620,A,186553.179
17624,A,48219.93
17635,A,145339.949
17636,A,37394.494
17652,A,296652.357
17680,A,486754.79000000004
17685,A,114436.752
17686,A,4816.415
17687,A,22297.818
17694,A,140125.619
17720,A,453794.664
17722,A,35003.808
17726,A,55086.615000000005
17738,A,209212.206
17747,A,181606.967
17754,A,72335.853
17779,A,315688.31799999997
17793,A,204647.639
17832,A,757553.337
17845,A,203600.798
17854,A,118591.67700000001
17857,A,41921.095
17864,A,202389.228
17866,A,42211.072
17881,A,245266.358
17907,A,378014.767
17910,A,61737.803
17921,A,235713.443
17923,A,6924.249
17941,A,269202.405
17968,A,473621.055
17976,A,120565.759
17984,A,100737.712
18032,A,805751.2910000001
18044,A,112440.117
18045,A,47280.10600000001
18050,A,32961.24
18054,A,28349.262
18074,A,189789.374
18076,A,27733.753
18082,A,104152.493
18085,A,125044.298
18090,A,54726.399
18092,A,27644.594
18114,A,332241.37100000004
18141,A,395308.066
18167,A,395849.10000000003
18168,A,9778.745
18173,A,108297.03000000001
18176,A,39637.898
18191,A,239084.518
18192,A,48173.572
18217,A,343634.064
18227,A,227917.05099999998
18243,A,328237.019
18272,A,477254.91799999995
18295,A,405102.51
18306,A,195969.242
18308,A,94410.346
18309,A,9886.369999999999
18313,A,52682.206999999995
18326,A,181690.39
18382,A,847847.937
18385,A,16772.265
18388,A,47623.199
18391,A,100599.546
18405,A,233582.667
18410,A,159957.044
18421,A,165320.756
18427,A,93930.239
18431,A,96689.325
18437,A,122560.328
18457,A,281819.723
18485,A,361668.456
18490,A,123172.63900000001
18503,A,142218.68
18504,A,16620.484999999997
18508,A,18110.665999999997
18531,A,517332.10699999996
18539,A,90410.22200000001
18540,A,3060.503
18545,A,98463.618
18547,A,31222.21
18555,A,64550.33
18557,A,33956.123
18580,A,346378.70900000003
18587,A,95944.23000000001
18591,A,39633.621
18599,A,258902.34199999998
18613,A,237961.451
18618,A,71038.98599999999
18646,A,396079.321
18648,A,20206.063000000002
18649,A,10145.514000000001
18655,A,130711.299
18658,A,196810.857
18664,A,95941.918
18685,A,403754.992
18691,A,63390.068999999996
18698,A,99137.16100000001
18708,A,136220.383
18720,A,235979.304
18724,A,35984.655
18735,A,280815.014
18755,A,357745.845
18763,A,114778.497
18766,A,12181.948
18767,A,5335.987
18768,A,12525.062
18769,A,15692.171999999999
18773,A,94474.891
18774,A,7040.790999999999
18781,A,88452.81599999999
18788,A,147158.08000000002
18791,A,169694.356
18832,A,708092.401
18838,A,112965.972
18859,A,479817.881
18877,A,452126.907
18905,A,654584.138
18913,A,139653.707
18920,A,52706.474
18925,A,86466.69799999999
18930,A,160402.517
18931,A,9513.007
18940,A,328988.12
18944,A,74778.96699999999
18951,A,33294.207
18960,A,128339.68
18961,A,42300.234000000004
18964,A,25728.592
18973,A,81454.391
18982,A,212898.26299999998
18987,A,170368.474
19003,A,237464.763
19006,A,47180.061
19014,A,196966.529
19022,A,131871.456
19030,A,166561.97
19035,A,27853.695
19040,A,85598.687
19044,A,85394.521
19049,A,88721.66900000001
19050,A,2641.98
19054,A,46476.123999999996
19077,A,478124.521
19100,A,362442.171
19118,A,346386.491
19121,A,78518.999
19139,A,436191.641
19144,A,68909.836
19155,A,208508.80000000002
19156,A,14553.492
19171,A,238236.698
19175,A,40217.531
19178,A,41564.763
19213,A,443410.862
19217,A,47883.423
19233,A,249370.45599999998
19257,A,391407.738
19280,A,450413.641
19308,A,398270.673
19318,A,204164.12600000002
19325,A,148041.152
19348,A,284866.246
19352,A,50961.348
19353,A,14418.081
19358,A,114770.118
19367,A,142277.141
19368,A,875.0949999999999
19372,A,67142.348
19389,A,214469.47
19394,A,66743.381
19399,A,117709.098
19400,A,10423.87
19409,A,164213.891
19416,A,116476.194
19417,A,9566.268
19430,A,267314.184
19432,A,30641.852
19442,A,108678.878
19458,A,523139.80100000004
19472,A,227545.885
19492,A,351628.361
19495,A,27519.787
19506,A,144532.391
19516,A,117353.194
19520,A,78820.932
19521,A,8027.642
19530,A,157281.286
19532,A,51159.805
19539,A,104260.103
19540,A,5889.774
19560,A,394341.245
19578,A,293201.804
19580,A,4613.196
19590,A,116718.43800000001
19607,A,294431.71
19609,A,20495.537
19610,A,7606.903
19628,A,355746.49299999996
19637,A,256825.332
19679,A,574040.632
19682,A,6355.952
19683,A,6521.781
19688,A,79093.861
19707,A,211522.864
19712,A,71849.85
19720,A,196064.55399999997
19734,A,279734.462
19738,A,108883.887
19757,A,291683.831
19762,A,43588.256
19781,A,328216.903
19791,A,125334.838
19802,A,288528.743
19811,A,100738.63900000001
19847,A,655687.3080000001
19850,A,139601.228
19851,A,18154.463
19868,A,194499.60100000002
19869,A,19882.159
19889,A,437414.368
19918,A,436991.20499999996
19919,A,6361.627
19921,A,9551.826000000001
19933,A,184842.606
19937,A,70543.626
19954,A,278827.461
19957,A,34585.089
19963,A,114942.056
19974,A,172719.152
19975,A,11799.121
19984,A,242286.05200000003
20002,A,344202.17100000003
20005,A,41454.055
20010,A,61290.276
20024,A,198646.286
20029,A,82793.37
20032,A,63574.47
20037,A,153006.40899999999
20039,A,2778.284
20089,A,844647.804
20091,A,18588.895999999997
20092,A,26474.209
20101,A,154661.308
20106,A,19662.525999999998
20115,A,182987.399
20129,A,138412.89800000002
20140,A,210027.527
20147,A,100825.305
20151,A,89914.56599999999
20170,A,263068.02599999995
20180,A,157510.758
20209,A,715822.017
20218,A,184685.361
20222,A,108825.839
20226,A,95250.091
20234,A,191993.012
20242,A,112364.028
20252,A,136640.239
20255,A,26496.881999999998
20292,A,614655.1560000001
20295,A,72230.42
20309,A,617868.872
20322,A,265314.779
20334,A,294783.261
20337,A,34815.757
20342,A,87608.192
20348,A,100052.85
20353,A,118035.36099999999
20370,A,432924.532
20381,A,165577.546
20387,A,203278.058
20409,A,286961.822
20411,A,21474.612
20420,A,153459.385
20421,A,303.616
20423,A,53495.513
20453,A,472474.27599999995
20466,A,283450.128
20478,A,203029.30000000002
20496,A,330898.17199999996
20498,A,34361.254
20515,A,385794.55100000004
20551,A,603853.341
20555,A,38002.545
20556,A,154.414
20567,A,270698.75200000004
20574,A,153914.783
20594,A,453456.04
20605,A,131569.343
20612,A,128241.141
20614,A,44171.71
20615,A,37746.856
20616,A,37760.195
20624,A,154635.751
20626,A,27551.290999999997
20632,A,130222.40199999999
20639,A,208023.40000000002
20641,A,57590.888999999996
20667,A,339959.141
20669,A,10210.337000000001
20721,A,874035.276
20730,A,128388.58099999999
20731,A,45478.18199999999
20736,A,175489.689
20738,A,20407.338
20757,A,251885.446
20761,A,78426.321
20763,A,38439.669
20788,A,547500.494
20811,A,316107.34400000004
20822,A,174597.672
20830,A,226037.40300000002
20837,A,104492.454
20864,A,451598.97000000003
20877,A,201902.748
20885,A,128791.91399999999
20888,A,81145.35399999999
20899,A,110443.217
20908,A,92272.988
20910,A,8167.105
20952,A,682827.325
20963,A,104415.58600000001
20969,A,52056.293
20972,A,60093.163
20992,A,315637.277
21012,A,259896.886
21016,A,46293.111000000004
21019,A,34180.933000000005
21036,A,224419
21044,A,83640.389
21047,A,99901.974
21094,A,931113.031
21095,A,5890.143
21106,A,141514.97900000002
21113,A,162999.449
21155,A,801801.778
21170,A,250263.507
21173,A,31033.788999999997
21174,A,31270.21
21194,A,331689.882
21211,A,308473.856
21216,A,55848.329
21245,A,371748.683
21248,A,10611.367
21249,A,15722.555
21271,A,437581.89599999995
21281,A,159569.705
21287,A,89637.822
21289,A,63497.43
21293,A,106462.352
21299,A,161383.461
21310,A,290503.694
21337,A,461357.52999999997
21342,A,29593.399999999998
21356,A,183990.042
21361,A,93904.58099999999
21368,A,180512.838
21377,A,112419.754
21397,A,421279.732
21412,A,137873.089
21423,A,117360.95400000001
21430,A,115950.99
21434,A,76566.814
21441,A,228369.745
21444,A,70564.76000000001
21460,A,181844.12
21471,A,95718.585
21486,A,209964
21500,A,234506.59
21508,A,94340.762
21509,A,8806.775
21515,A,96428.845
21516,A,12692.61
21520,A,47182.405000000006
21523,A,27160.295000000002
21528,A,179303.169
21535,A,132452.131
21557,A,512453.335
21571,A,270735.178
21588,A,310278.174
21589,A,14050.031
21599,A,195125.43600000002
21602,A,44972.161
21611,A,125659.241
21638,A,476552.547
21641,A,67578.476
21653,A,91333.703
21663,A,156900.86800000002
21664,A,54742.987
21667,A,23389.415
21679,A,187067.00799999997
21685,A,171092.924
21713,A,449161.19700000004
21731,A,246680.12300000002
21741,A,172367.75499999998
21754,A,237564.59
21755,A,26543.199
21762,A,77737.663
21766,A,54381.636
21767,A,17186.298000000003
21802,A,827054.221
21810,A,141358.148
21817,A,47684.365999999995
21836,A,193926.044
21851,A,159616.926
21862,A,148958.74599999998
21868,A,40071.897
21898,A,689796.461
21923,A,599718.741
21926,A,128027.389
21949,A,377328.92500000005
21955,A,114165.643
21968,A,337659.471
21972,A,33327.521
21975,A,29876.676
21981,A,77951.409
21982,A,3964.374
21986,A,51579.538
21991,A,102000.912
21996,A,20811.497
21997,A,14899.421999999999
22004,A,161060.619
22011,A,117712.214
22020,A,244131.023
22027,A,71020.58
22065,A,689525.358
22075,A,138787.564
22081,A,79832.85399999999
22083,A,18178.274999999998
22098,A,246926.968
22107,A,183680.87
22111,A,68563.237
22120,A,103567.286
22180,A,1230438.166
22189,A,281465.034
22191,A,68212.806
22212,A,280690.445
22237,A,559102.3219999999
22248,A,196217.79
22251,A,46697.664000000004
22256,A,168716.43
22260,A,53113.445
22263,A,38880.445999999996
22303,A,568811.424
22305,A,13103.827000000001
22308,A,76513.00600000001
22309,A,13557.594
22311,A,42710.973000000005
22318,A,56297.69
22330,A,115338.789
22333,A,29079.173000000003
22337,A,58141.525
22341,A,71307.923
22363,A,307406.98
22385,A,296271.026
22400,A,197036.87300000002
22401,A,2944.404
22405,A,127668.988
22408,A,37343.86
22410,A,11446.386
22415,A,57052.328
22419,A,76934.00200000001
22429,A,216360.376
22432,A,36424.563
22459,A,427705.973
22470,A,107467.888
22471,A,9891.396999999999
22476,A,162885.864
